"cancer_type","sample_id","expression"
"LGG","2fa21196-17b0-4d16-bca7-7e405ca2c1c5",703989.975289556
"LGG","b583566b-a014-417a-a973-41204dc35ecf",594104.627059691
"LGG","b8b72b5c-536a-40e3-9e7f-95e7629874d3",3260759.58261603
"LGG","cb1f8b9c-7ce7-4181-b746-7fc697ed27f4",908173.183899565
"LGG","7604968c-689a-458d-96ba-33b163b238f8",780580.636850179
"LGG","c6888f62-ae14-4f73-a1b8-2cb81e2809fd",399407.417817283
"LGG","7e7aaffd-6eeb-4357-88ad-9eb12bb78602",3749569.61669536
"LGG","24f914fe-3df0-4286-9231-9d525a777306",756725.105107215
"LGG","8b4a5c0e-9f4c-4e4d-b12e-b97666c99707",488856.878520652
"LGG","a7c71cef-a5c7-4bac-9090-9808b029190b",402311.773179215
"LGG","dd203d19-d635-4112-af75-9724e0a64a0b",86486.5497897856
"LGG","d55cd75e-7585-47eb-936b-19bdef7e640b",924791.24945836
"LGG","3dc38276-a6d2-49c6-8f54-3f50f6bfad0c",2199018.60895431
"LGG","7ae107a7-8ea7-4920-a579-2337c007920d",429996.83800021
"LGG","9b4c5215-c5d9-4b2a-a8f0-74243ca8c00f",774537.703919708
"LGG","0f8847c7-545c-4c3c-b3d0-0681c9480712",369298.153157901
"LGG","b71ef25e-7ddb-42da-84a5-920a90e85512",2536450.83090328
"LGG","7a392761-6834-4b60-a49a-99d0d2aec612",2219829.25201138
"LGG","5edf36f3-d370-4907-bda1-8d5fd2b80513",5840342.43286606
"LGG","4ebf33f3-da34-4866-81e5-f2d50a18d413",3509374.74381946
"LGG","e753a375-575a-4a0d-b231-0ec8d76baf13",4272400.42628442
"LGG","6990aabf-a5f4-4784-91ff-286a0ee6a618",287718.55859654
"LGG","89be4270-8300-424e-a248-a0b00c3f5c1a",843317.054889974
"LGG","5547236e-885b-4ce8-b733-9d2e2d60941c",533476.208879364
"LGG","6d239281-7408-49ef-9b9b-f11eac959f1c",2332197.35563128
"LGG","eee5e45b-d2e3-4cfa-ac5f-8ae1ec2cb61c",4829568.21136212
"LGG","8efb3c39-094a-4f91-8b8d-ee8a32ac7e1f",633571.068873039
"LGG","cbe04bb7-a357-484d-bfdb-2caeec629123",5193842.29818829
"LGG","3ffd7969-3d39-4219-b3c5-a9ff0c127724",2823373.03399735
"LGG","be6a3670-34c4-4fd3-9794-c5b3254d9224",450725.503284966
"LGG","8bc067e8-7bd6-41da-8682-317236f42328",527011.675976999
"LGG","21d48ade-2798-4380-999a-9485a70e7d2a",3094754.59368303
"LGG","6c8488d3-6826-4156-9bd9-a12d8f35b72b",445783.41472555
"LGG","3e5f6b52-112e-4f87-b49c-061b9dfd1e2d",8136270.47980419
"LGG","f547c7bb-dbf1-4805-a0ea-d8bc36606032",681727.154551523
"LGG","a280a4af-0687-40ca-8804-c6173b33e732",9146611.39022592
"LGG","09e07a63-5fd2-4e4f-9fd5-2bb204302232",2821405.56746185
"LGG","a3874f0d-53a9-43c8-87ee-65c12c0f8135",170455.210858541
"LGG","7b6d13ee-fe13-4ba8-ba65-1a10307a7936",7162269.14473761
"LGG","baa2d0d4-dd8c-4f80-8d37-986afc578536",2255665.24962232
"LGG","d5191f3d-028e-401c-927e-483f6884be39",171321.833022989
"LGG","1a9b5d3a-ceb0-4225-9c3d-cbe98a007a3a",291255.313916312
"LGG","afcb278f-0efb-4999-8d2c-c72b89a8403e",2207860.49725374
"LGG","cf764e50-b0f9-44de-8b48-f8f5a8920240",1601178.13769923
"LGG","c543a527-3e25-4389-9722-e9325c733243",388738.596306316
"LGG","6fde1fe8-993d-4fb1-a520-4a7c2bf5aa45",1177762.94370469
"LGG","b4cd2f4a-9379-44d2-a2f4-3c8ccc1fd44f",958952.558292052
"LGG","c5c8713b-05c1-4c5c-8685-2a546b99ba50",460621.391514129
"LGG","94f9b9b1-a23e-4947-bd09-67cba3052c51",799201.302275469
"LGG","6a30d8d0-ddb8-4b34-8bcb-46986144f551",517818.454367658
"LGG","b14e4a93-3186-42d4-a36c-eb287effc653",608567.848317699
"LGG","edd5ba86-0402-4002-8040-2b98f43da758",497839.300144046
"LGG","4de8e786-dfe2-403e-948f-a4fa32177f59",722025.085198327
"LGG","62966348-1c16-4a6d-aa82-707b3f759d5c",243228.050451463
"LGG","8c34cd93-1ac0-4920-9e72-439eed0cf85d",564674.60679947
"LGG","d155b4ca-927f-4b4f-b6bc-2d41267f195e",1661408.37812833
"LGG","2535e07b-4cb8-4608-87f3-d8d6371b8862",3196606.12022626
"LGG","a7d9f5b1-d8c2-440f-a0b7-8b5641c2da66",2698286.66455866
"LGG","6f4f72b3-e2b1-48dd-b9f4-c03afce79566",435465.926524493
"LGG","53426017-24f2-4348-bee1-05e80b6a0e6b",3020775.50972607
"LGG","cd628ee7-84de-4d82-840b-73718d006b6f",4021583.57633887
"LGG","9850ff42-592c-4406-a5b3-52109e0e4e70",2212439.54139292
"LGG","9c30e1c0-1ade-460b-b53d-297cca80c071",2815140.1234351
"LGG","efedafe3-ff81-47ed-97f6-1193ea375d77",2163217.74467437
"LGG","2c70d7bf-85c4-447b-b0f9-a129d6b49e77",6860684.63150991
"LGG","208643fa-0388-44a3-8131-b41ac280107c",3863249.36467226
"LGG","ad62b8a4-6ab8-4c99-80f5-98a1c085027d",830961.833491433
"LGG","85ee23a9-b5e4-49f7-a504-cef2eb4e4e7e",2657707.66726393
"LGG","3ad94d09-83f9-4e15-946f-1123e468f582",2469697.50202016
"LGG","2d0a1ba3-ec1d-4b4f-a383-9353c0f4be85",365597.442293503
"LGG","5282b52e-8573-4fc0-9bed-420ae3d2b096",840049.6551078
"LGG","c3818f8d-4e33-40aa-8863-e1cd71505597",1962208.24696389
"LGG","9b988854-dc8f-4c67-b8a9-f5d77f0e7497",1407183.59507665
"LGG","8976c50f-b340-488d-b9c1-12ccac780397",976191.312698356
"LGG","27c775c6-abad-44be-b995-21dc4c68c399",643548.934874515
"LGG","34229bda-4bf2-4537-a663-15896f6e269a",285598.847626743
"LGG","4a4e96b0-5ac6-4b7d-ab1c-f814c338589c",479815.901345606
"LGG","18e8e3ef-b708-4618-8c89-2f5a9a6a2c9d",498881.588963449
"LGG","0ef566d2-b40c-4ba1-8314-05aae647869d",3107941.30391502
"LGG","1b1e827b-a98a-465e-ac6f-448c076e829d",1820175.90087716
"LGG","4fe5ede2-7790-4a75-9bb6-93260a8154a0",345700.265842204
"LGG","46c5ef69-5eaf-4fba-be47-28a8e7f3d9a2",607994.00391151
"LGG","fbf510b1-3629-4fb9-bf9c-5be689827dac",1766093.99337151
"LGG","1af629f5-3c10-43f2-b507-e330d4baa9ad",2207134.40841326
"LGG","8e898165-f557-4d73-9d67-ed735be256b2",978568.668095423
"LGG","1c62e679-3a4e-4d10-8bfb-5bfbf2a3b4b6",2007354.57728747
"LGG","f8f6611a-a71a-4847-92b2-15723b9ed0b8",41855.5083207439
"LGG","7c6af8dd-efa4-4ad7-8aac-918d686d78ba",369883.70867442
"LGG","53ed3333-2be6-4738-a2c9-43c9f0a7b5be",6036316.15313447
"LGG","d0f8b6ca-5f3b-4b66-bcc5-72c17325dabf",1636288.04646969
"LGG","b4e10042-052d-4dc4-bc94-ff1d5d4632c0",491152.256145405
"LGG","67b5e93e-6f06-4247-86dd-a914279effc5",4089320.63848973
"LGG","343fcb59-3250-4531-ae41-4b9ab02896c8",1164283.45571444
"LGG","0f8be394-ba6a-401c-87d0-9b3cf50fb0c8",605675.204066098
"LGG","7ce18c10-61e6-45fa-b9af-408cd673c0c9",3912599.98360444
"LGG","5f991edf-3871-4111-9a04-bf6ca02648ca",3357739.28726183
"LGG","deacc29a-6def-4728-afeb-15d7bda850ca",8180503.343522
"LGG","29d4ab03-5604-4ad6-aefa-eb9c7eed7fca",264495.426811416
"LGG","2f382d6a-b26f-450a-a156-9407d14538cd",431097.682371265
"LGG","b5de434d-6630-4e7e-ba91-6dac5e2608d3",408565.506095633
"LGG","37df227e-8b22-4757-a65c-87c6f28f87d4",2500872.47771961
"LGG","47e7cb22-bc33-4d50-af1b-5134c350b9d4",243555.961540714
"LGG","b1e5ef8f-a11d-422a-a3cd-ec70ccc440d5",2508250.47722775
"LGG","743f5644-f650-437a-b4ae-4972f88606d8",2398060.64012929
"LGG","56c8ee15-beba-4919-9e57-fa82e90655d8",4196207.94247502
"LGG","8eb94f84-902e-4547-bf1d-5171931ededd",957734.602817693
"LGG","0a4681ec-a57a-45cd-bb97-3e90a8cdecdd",2628980.31362353
"LGG","1d2f3ed9-6319-4661-9e41-9dc9c8342de1",1757872.79391959
"LGG","9ee765bf-748f-41b9-926f-ffd0e8c079e3",715665.952288936
"LGG","61882705-0498-43fe-83ca-77b0fc2702e3",327231.84485121
"LGG","17c2a071-0813-4992-96d8-5c432d6ec9e6",606342.737354928
"LGG","a19adc4b-c7e3-4855-9b59-009865d4fbf0",3588612.11631474
"LGG","75d49aa7-fbad-4469-98fb-bfbb133553f2",197461.031280376
"LGG","2b4fa61a-c1a7-49bd-9438-2865d386eaf2",2819742.58979494
"LGG","d1bfdb5b-3131-4b5c-8090-b3b91d4450f3",1914204.4057197
"LGG","a84e45ca-971f-45d8-b7c7-e3562f2b51f3",1346227.26580707
"LGG","eb098c15-f710-411c-a981-d750310554f8",15626146.2249236
"LGG","798c80e6-b03a-4cb9-b0b8-dfb0ddcda3f8",3324210.37838597
"LGG","0af0d126-507c-4de1-b9a2-a1b8f0a089fb",722739.46292848
"LGG","4f62a177-d1c6-4829-a86e-7ca1d29421fc",6341179.77725468
"LGG","ed6f62a6-64a8-4919-b32c-8d3d86a0f9ff",1851643.65433487
"LGG","3c612089-3af3-4999-9f46-3ef083aff90d",3263792.76019159
"LGG","ec7327b2-6767-4005-9c51-005957c1f923",324667.111688859
"LGG","83bb732e-132f-4677-b70d-5ade69831226",2418203.74989753
"LGG","9962dca4-ce34-4d77-9582-67eea0838c2a",3276698.40377566
"LGG","32ced7c6-c413-4b5c-8a49-8aa2c97e582d",1714541.68569722
"LGG","1d3fbea0-9a7f-436c-aa71-366d4e11c43b",1403541.4397639
"LGG","8b0bed75-8b6d-4838-9ce0-425ebfe33a44",1147290.63462507
"LGG","fb361def-9354-4467-9ff0-bf21f642a654",6172996.52180022
"LGG","ea485e4a-5956-430c-8584-e14d865e3758",1691072.62059516
"LGG","1a796849-8fd9-4b27-9cd9-a17b04cbe264",631498.202344564
"LGG","8f64e7a6-dee2-426e-b843-de4d73ecd667",1632915.24669454
"LGG","4099642a-f8d6-428c-aa12-1e76c27bb368",159060.300507091
"LGG","5889dc37-2b83-4fa7-926e-ea69556fb769",2462858.21358723
"LGG","ae67459a-fd24-4d5b-be98-ef4576492f7b",4242642.49493494
"LGG","67d34e3d-db05-44bc-b058-e7e88e0ea58b",2110061.01488482
"LGG","31d3488a-212b-4818-8f09-ebf1e8b135ad",81275.1056927707
"LGG","bb2a06d9-af9b-4bf6-8eec-8f53bd5536b0",481537.434564171
"LGG","80b61352-e9fc-4b3e-baa8-ecbfd2a6e9b3",181428.521238099
"LGG","e5fb107a-9555-419f-84bf-2a59873104b9",744545.55036363
"LGG","18d7dfbc-a1c6-4da8-9af1-3a6f3e2a03be",176603.543781986
"LGG","7c225672-8372-4202-a749-3d8e9a0747cc",1920165.36087786
"LGG","b1a2365c-5491-4e85-ae7e-97b9db8ff8d1",580168.405766551
"LGG","3a5f200f-c6e0-487b-9c3d-bb32c65480e8",2653362.84533137
"LGG","62bff895-c5cc-4f59-8348-2026b659fdf5",274379.603930249
"LGG","7465ea24-534f-45a3-8cd3-ad985e574bff",7871517.40856551
"LGG","d42e39b0-7962-4880-a182-4596db01b202",5349412.68781693
"LGG","37e6f027-c405-4671-80bd-cc40684de803",843246.788227991
"LGG","64e6ee5b-414f-4d8c-ba90-5a74b4ff5904",1628125.40256942
"LGG","030cf1c8-2006-4620-b6be-68a2cc2a0f05",1287414.06972795
"LGG","21d8fd7d-eb2d-4d28-ba85-eca9b5114006",441672.81499959
"LGG","d837bdd1-8786-4548-8d5f-8506aecf2006",6413484.17243439
"LGG","dd5aa3f8-e3ee-4edd-8152-b1cc07b70a08",4314080.2679502
"LGG","8aacdb46-9bb3-42ba-871d-7a593f14430a",3424375.50504163
"LGG","381221d6-d0e6-47b3-ab59-468ae2a5fc0a",2055616.06295893
"LGG","c9a30c14-5d3e-47ba-8647-dfd49fd0e112",1295248.80253897
"LGG","25b5e54f-5858-454c-9b23-440a82450912",273524.692876132
"LGG","62f72c1e-2f27-44f1-8a56-31ed4e1e3116",901568.117673237
"LGG","cb9e4206-e2f7-49ea-8fb2-e69e5bb3b018",5348229.86567356
"LGG","e3e4e7da-ad14-44ba-b3be-02652b3cee18",1307639.1572685
"LGG","7f7b62d8-d399-4a7c-9265-05196e97cc18",3867828.40881144
"LGG","e35a6aa5-331f-489b-8ce1-9d0bc4cde119",920001.40533324
"LGG","ae32ca37-a422-42e3-aa29-0149cf1a3019",821007.389710618
"LGG","e81fa8b7-3ffe-4f73-94af-0b5257d7f81a",1430863.46016466
"LGG","6b66f14c-7616-4dec-a604-2168dba50a1b",589572.427361838
"LGG","67b2f9cd-759e-4300-8f4b-1b5c4f9e0b1c",1095234.74920657
"LGG","c138638f-c6cb-439b-bff0-cf097e0b421e",1060874.35149726
"LGG","430f00c9-0891-4c92-902c-a65022fe4e1e",2548009.69679935
"LGG","65dab913-d39c-4ac4-bb1c-10e58914571f",173172.188455187
"LGG","a5d67b9f-5558-48fc-81a3-642d1903da1f",2298961.22451369
"LGG","8d39dd37-3b56-4788-b256-d924ebf2bd21",2681235.28791765
"LGG","6ee50ed0-9f0e-4393-b165-257d5c03f221",7113831.99241119
"LGG","01169bcb-82ed-4492-9fd0-630ccea70023",1304348.33526567
"LGG","9041be5e-3bc7-4495-9461-8ffa2caeb524",268688.004309688
"LGG","a235537d-bf50-4796-b01a-fad83efdad25",753293.749780417
"LGG","d65697c7-2da7-43ba-abe2-50cb08b0d126",1253744.62752814
"LGG","e2c7e2b8-bc9b-476c-a705-cbbca51f7c26",2889236.31849535
"LGG","b0785215-299e-465e-bcc5-4abe8910a728",3295963.18026912
"LGG","1e2d87a6-48b8-47fa-a801-afea7e01e829",3176474.72156835
"LGG","f99d2b23-a7c3-4115-aa68-17ae6914ac2a",646277.623581492
"LGG","4d9ef242-9f58-4681-adcf-556e05932931",5738034.17301994
"LGG","c1cce12b-8892-49ab-8df2-e5e280deae32",564897.117895747
"LGG","deb3be77-120d-4ec5-aa7a-4b2952f2c832",2522186.69852088
"LGG","433ea1f9-8f58-45ff-a330-50049827d332",338029.488575812
"LGG","c884fb38-de5c-48ba-95f1-4abd2991e833",2280375.6924194
"LGG","507ded46-d79c-4a9f-bcf9-22e9c2cfd334",464017.613509937
"LGG","22c1a41d-014d-4efb-af5b-efc3fec1e936",491046.856152432
"LGG","aabdf22d-9c2a-4994-a2d7-5167f23ddf36",1973755.40174964
"LGG","3da19761-6ff3-4e8c-aa0f-c04ce2ce7037",2060675.26262165
"LGG","f0e12296-cbce-41c8-ba7f-e7e085f72439",2263769.33797093
"LGG","eed16435-cbed-4143-b5ba-c5c7c8510c3a",3866458.20890279
"LGG","575f780d-9288-44cc-a0ea-e28ead80213b",392076.262750471
"LGG","73a8c537-1f73-49fe-84bc-e9cc82d2a63e",960439.869304009
"LGG","9a593453-3b4c-4557-84bf-e9e902aa0f3f",164142.922390472
"LGG","4938761d-0762-4984-a399-bc036d6d2140",536649.919778894
"LGG","51a24e0f-cc2c-4cbf-b841-80a747297a42",1974340.95726616
"LGG","f5d36a14-8f2e-4c08-91be-e3319784ff46",2886999.49642225
"LGG","9ecb653a-a04f-457c-92fc-d13424511a47",274824.626122803
"LGG","f486ad48-51ea-4c65-8203-dce72b6c2148",734228.062162573
"LGG","d494d692-9ec2-429a-a0fe-696d2a152d4a",2499478.8555903
"LGG","ab522acf-5d84-41b0-9671-ce2511ebd94f",820890.278607315
"LGG","6cad21aa-cb33-402e-b64c-685f576b7653",1593694.73819813
"LGG","15838786-d895-4f63-88a9-bde627ae7958",1734930.7287824
"LGG","0cec1adc-1e8e-4cac-8dfd-e1a760064e58",3345454.33252527
"LGG","656b6084-9c58-469a-beaf-ffc1d089e658",3139865.79067561
"LGG","61521a02-8d3f-48d5-bbde-4d874a633059",1721228.72969586
"LGG","c04dedc8-747c-4053-bb23-225c9fd9fc5f",25916.6871611098
"LGG","c6096e12-d8a9-4b89-a9e4-4da93e1fd861",454074.880839453
"LGG","56d3154e-e779-4c27-8305-fee7310b6762",1543266.69711555
"LGG","06476831-e051-4d7f-b7b1-a9a3d1a60064",3016746.88777243
"LGG","51708da2-649d-4817-bb26-7fd153c65965",1505310.98853482
"LGG","c7284164-ef9a-4bf0-ae88-571a0ba93e66",1074306.9950462
"LGG","85d3fb91-4738-4b8a-b86e-115fdef10166",3412301.35029102
"LGG","ae988295-3046-4778-81c5-b787cac92268",1198081.72012789
"LGG","738b9c39-a73f-4bd5-a8d4-3f75b9e14569",250219.583318694
"LGG","2cb84056-3b7c-4e12-9403-596b76ccf96b",998629.800091347
"LGG","c4c1f171-9b72-4527-9c03-39c2c00a5b6c",232348.428954549
"LGG","d5789bd0-2379-4e96-875f-0c72ed09b96d",720643.174179344
"LGG","50de1fde-b85e-4677-b0f8-08275da41a6e",348745.154528101
"LGG","ca985b0c-e8f9-4682-abaf-a0e482f7df72",842684.654932133
"LGG","e55da565-d03c-46bf-a498-0677afa19d74",4242677.62826593
"LGG","1c94ea93-563d-4f65-b857-85ef91127874",6658949.04495895
"LGG","0f797735-ccca-4bea-bb94-c524e7d0a875",2116865.16998677
"LGG","e3887082-4c43-426c-8580-ecaa4efec577",1240206.58398623
"LGG","0abb25f4-3c41-454e-a129-f7728f1d1b79",1064891.26234058
"LGG","4bb9587b-88cb-4bd9-be1d-2cdf61337579",180878.099052571
"LGG","63e967c4-863f-4253-adfe-3cdc13b6187a",872032.697420042
"LGG","a770e81f-8898-4632-a839-7950eed7cf7a",3769513.63758798
"LGG","077523a7-e1c9-4e9f-8c9f-b9f647b4df7c",1369719.75312979
"LGG","060c8f0b-dab8-43db-80c9-3404afcc0b7d",4019955.73200295
"LGG","22df9124-1dd5-4ed9-874e-2ab05a94f17e",1619365.4920423
"LGG","dcccaa1b-e5ff-483e-a186-4cb6712bf885",12611636.1592243
"LGG","8ba4f4d7-5fcd-42b8-b000-108067fe6885",223366.007331155
"LGG","dacca07a-8f2c-40c5-b8ad-73805e408d85",3764770.63790418
"LGG","111625a4-390b-4d8c-bf80-020062ce9d89",1753750.4830833
"LGG","2da298a9-ab20-4f9d-b83f-c7fc0679f889",2234901.45100657
"LGG","15824b66-5519-459a-b0c2-6eabaeec2d8a",574640.761690616
"LGG","8441b707-ec45-4a38-8b83-99b8d83ccf8b",3685896.30982914
"LGG","3442022f-48b1-46d2-9042-8ad2b6227f8c",2578985.58362318
"LGG","618fab92-c578-4144-9bd0-aee1afbfa08e",2048940.73007062
"LGG","4992152d-1d3d-4156-9d80-1b6810aae78f",2018327.88766703
"LGG","69a8ccb7-91f2-475c-8a31-64cd4e075090",741945.683870288
"LGG","9f4aec07-5c91-4009-ba26-e4947caa3391",41433.9083488505
"LGG","86379365-5fd2-4655-8b3c-b8e0ee25ee92",3710431.08597126
"LGG","7aa08b08-b1dd-47ab-a0f2-850f6de95093",571712.984108023
"LGG","165395c6-1028-49df-b15d-4d8064d00995",1280352.27019874
"LGG","4a97d63a-cb64-4d34-8348-d7e912ec5a95",67221.7732963262
"LGG","ac25e68c-76ea-40e0-912f-29c632bc0996",176638.677112977
"LGG","bb79cabb-0912-4e02-acd9-82ef3ab8b598",3405216.12854114
"LGG","c9523c23-cf9b-4c33-a256-4106ad46729d",538664.230755718
"LGG","93b9c99a-08dd-4f78-9cf5-c59a01605c9d",4466804.85776857
"LGG","0fcc6761-efea-4c47-a36f-9db187a4649d",589642.69402382
"LGG","f226f6d3-de88-4b15-a0f1-63edb55e8f9d",146939.301315158
"LGG","928f7fa4-4d64-4708-8c98-43ba704a7b9e",373525.863987165
"LGG","913d6292-6507-4f86-a120-137ceace5c9f",4801484.96878989
"LGG","b7b0ddfa-c204-4f84-a1c5-8f836668b99f",644626.35702491
"LGG","e9d4a83f-eada-4330-911a-8f02393e0ba3",317382.801063369
"LGG","8eff99b7-0009-4638-8212-0d3eaf1ac2a5",3132148.1689679
"LGG","df749f48-6a86-4640-9c62-31b4a7c5d1a9",1016992.82108937
"LGG","33233781-a799-4610-86fc-c836713d31aa",375200.552764408
"LGG","ed604501-c110-4693-820b-de9fb648feaa",202332.85317781
"LGG","d7037d13-e2ea-4483-9e58-1f9717520bab",141704.434997482
"LGG","28e176de-49db-4f39-b022-c89235590cac",4364473.17570179
"LGG","37415c2e-3112-47e6-8757-4d128e3447ae",2421951.30520324
"LGG","db34442c-1882-495a-a2f0-2427116a1faf",531286.231247585
"LGG","efe4b0db-a0dc-482e-88f8-b530e76a4bb0",2139736.96846198
"LGG","293e6d35-8392-4c44-bc18-f917989516b0",2325697.68939793
"LGG","6dfb9ef2-4993-4cf1-b0f7-f8a9409df3b5",393469.884879785
"LGG","dd028798-c4cb-43a8-81d7-711e015e23b5",446954.525758587
"LGG","2482156e-29a8-4b6b-91bd-219eac9229b5",4092084.4605277
"LGG","efb459e3-9b6a-4020-8556-6409065823b7",1020365.62086451
"LGG","e79fe058-f03e-45f3-a939-356b0427e1b7",2033915.37551675
"LGG","a061c2fd-b726-422d-9470-43249b49f5bd",491140.545035075
"LGG","bfc86e5f-1a88-4e87-a8c2-2434ec5d95be",4942357.91495391
"LGG","4880b586-ba92-48b2-a233-5c245d2e31c0",1077082.5281945
"LGG","b7b9b5c1-c11d-47b8-b2f8-a5660ab961c1",602033.048753352
"LGG","79573301-2820-444d-9131-f47f081279c3",2226118.11825879
"LGG","722b7a0f-bf34-4368-8cff-944fcbc7dac4",131972.502312944
"LGG","e3f2bf50-3717-4fe2-b048-86637c7124c6",1920095.09421588
"LGG","76b4c53e-f764-412d-b238-e01f65ce09c8",473972.057290752
"LGG","9cc5eb30-a8c2-4fdf-8074-467aa98ed1ca",7267528.60438698
"LGG","aa6ebc51-6966-4494-b6ec-6d6696ef12cb",5021806.08743514
"LGG","cca161b9-1e9a-4f8c-8144-b32b5cf76ecc",2022075.44297275
"LGG","10ee3cfc-9230-40ba-9c9f-77949ba763cc",553068.896462074
"LGG","59b8fdc4-299d-45b9-9ac1-526b7ed652ce",712421.974727423
"LGG","c67163a8-8a5f-4398-ac65-167218b010cf",908547.939430138
"LGG","ffaa0a2d-49b7-4491-9b22-c82ccf1501d0",799634.613357692
"LGG","e6aa40da-9ab7-478b-b46b-827f9afe52d1",273220.204007542
"LGG","f1d36132-f3c3-47bb-a41f-a10df40b69d1",3856538.89845296
"LGG","a6fb1bee-0d36-480c-8619-1fa82583fcd1",631568.469006546
"LGG","47757643-a7b2-4782-8daf-ae56be8777d2",2059972.59600183
"LGG","592cc5dc-4db7-4961-ab2b-89c8fe4a83d3",1224619.0961365
"LGG","6794cb9f-5326-4f57-b2e2-5d877c03f5d4",1337631.31082458
"LGG","864d2ba3-eb33-4dc2-a228-4caddcf526d4",2364168.6868332
"LGG","fb7673f7-ff7f-4c3c-a8c6-9c11c6bb71d5",7588940.02740399
"LGG","a781ffd8-8a8d-4818-bd90-674295be64d6",203714.764196794
"LGG","034eeeb2-4bb6-4c72-a63a-c2012c43b4d7",231587.206783075
"LGG","68ce8e02-f24a-4580-9881-dfbb288e2ed7",758786.26052536
"LGG","e775874c-4ce0-4d23-8cf0-7a3d72a84dd9",3133506.65776622
"LGG","87f9e756-60bb-435b-9a2d-211e89c182d9",2388621.48520301
"LGG","e0de33ea-c3df-478e-9c4d-86e3c7b3a1d9",851655.365445197
"LGG","008ae101-874b-4eb6-b811-3945e5eccfd9",326189.556031807
"LGG","93123f83-44ec-4480-9453-f061aa7bc2db",912436.028059821
"LGG","de716af0-930e-4747-b7fe-4afaa45212dc",1734251.48438323
"LGG","8e62ccb7-9d96-417b-bbcf-01de08704edd",2372670.95293305
"LGG","b6c02f90-8f0e-46f5-b82d-240b3a4b44dd",246987.316867512
"LGG","aad8d181-fdc2-4722-b5cd-45344e0905e0",499877.033341531
"LGG","ea6a086b-f655-47e8-9e70-8a2d36fc2ae1",435383.948752181
"LGG","ee4f9349-f750-4471-bfe7-7230784569e1",3397873.262364
"LGG","a78c9e5a-c861-4ad7-9b66-ec5ae7337fe1",1244235.20593988
"LGG","74897e26-10a5-4484-a867-ce7c86ddb7e2",3873473.16399068
"LGG","431eab8c-d0b4-4440-a2b6-1d001b0026e2",4783848.03663235
"LGG","0d1652b9-93f6-4d1a-bf06-b654663c92e3",1300940.40215953
"LGG","6e2be9aa-5db6-45a4-80e0-c20f074c6ce6",550211.385541463
"LGG","f90967a5-96c6-4669-bcfb-0c51f539b0e7",599608.848914965
"LGG","5c40f9b6-4a54-4861-9de5-8852bf4b13e7",376535.61934207
"LGG","bdc31cc4-927c-49b1-819b-5119aa8422e8",12272365.2929534
"LGG","28b7b2fc-8270-42e3-95ed-4cc4f0979ee9",924791.24945836
"LGG","b2d8ed43-a698-4165-9a96-0adeefda29ed",1634437.69103749
"LGG","4549956c-8d25-4b37-894c-e82d5c7684f0",787970.347468643
"LGG","c584d193-a7dd-43b1-93ed-c46f4e3313f0",431566.126784481
"LGG","5ec64886-2295-497a-bee8-8aa17d8dadf1",1016137.91003525
"LGG","0d600773-1b42-4f04-bcea-39f658df63f1",2213025.09690944
"LGG","a1e55ac6-a41f-454a-a3b6-8f49d2aafef2",444249.259272271
"LGG","90badd06-62bc-4539-ad61-1f8c630734f3",6108679.10386583
"LGG","dd58135a-fe4d-4b43-beed-485d7a48c9f3",4864455.60903629
"LGG","167869b6-9620-445e-ba77-b6f95a6463f5",3537528.25305367
"LGG","25f10d96-5b62-47a4-a720-ec3d384560f6",2394371.64037522
"LGG","12f86fa0-3b1d-4c29-9f05-51e8d3bca1f8",496679.900221339
"LGG","66a657c4-cc7b-4154-afad-342e7cc87ef9",738151.284123248
"LGG","6acb4fa8-1e5e-40ff-8c1f-980cf41215fb",677300.354846643
"LGG","6d48b494-ba7c-4047-8402-4f26ddd3c2fb",4143976.39040157
"LGG","46ad8592-a823-48da-ab51-3cec34f53e04",1907400.25061776
"LGG","84778027-9c8e-4364-9069-70d8b86d6916",732190.328965088
"LGG","a130faba-f55f-412d-940e-7305057b4d1a",3181592.47678272
"LGG","a85a0e3a-2cb9-40eb-80e9-125ec137151b",2716087.55226083
"LGG","a548db97-6d28-4dea-8334-201093a67b1e",1348089.3323496
"LGG","ef7d394c-bab6-4826-ae09-9e5e884e0023",2345606.57695956
"LGG","57aa1143-0fa1-4197-8cbe-517f6b885753",1354507.02081064
"LGG","98d004a9-e3f0-448e-bfe2-359f25df356c",1390120.5073253
"LGG","8c319f60-2cc3-4a55-8320-84f1df1f706e",199428.497815878
"LGG","0093dcb6-a7c8-4841-8383-0671a71dda71",2539366.89737554
"LGG","e16ad7e1-29da-4b8f-8b12-a8a6bbaa9174",2009368.88826429
"LGG","0730f3db-384b-43e6-a69f-bf3f7c2cce78",2537118.36419211
"LGG","152ac0f4-b49f-49ae-bf76-45c70ca3ff7f",4585297.87209125
"LGG","580d2283-0aee-42d8-aedc-e5280da56d81",1098021.9934652
"LGG","7acd648e-76fd-4c83-86aa-51f581a0b09c",1161086.32259424
"LGG","a0a24949-483b-4250-b11e-2bce49f302ac",1580238.67242853
"LGG","10fb7e59-9d71-4ab9-8d06-9cfd2304d1bc",3480858.19016501
"LGG","ca9e9b92-5d16-4455-acc8-acbfdfb754c5",3552061.74097366
"LGG","c6a16a8f-0ab7-42e9-a068-15eecf2912d3",1310110.20154821
